player_name,role,season,Assist,Bonus Point,Raid Successful,Raid Unsuccessful,Super Raid,Super Tackle,Tackle Successful,Tackle Unsuccessful,raid_success_rate,tackle_success_rate,Team,contribution_ratio,do_or_die_points,team_name,player_id,match_played,position_id,position_name,high_5s,avg_raid_points,raid_points,successful_raids,successful_tackles,super_10s,super_raids,super_tackles,tackle_points,total_points,z_score_do_or_die_points,z_score_high_5s,z_score_avg_raid_points,z_score_raid_points,z_score_successful_raids,z_score_successful_tackles,z_score_super_10s,z_score_super_raids,z_score_super_tackles,z_score_tackle_points,z_score_total_points,dim1,dim2
siddharth sirish desai,Defender,7,0,0,0,0,0,2,13,5,0.0,0.6842105263157895,Telugu Titans,0.2871287128712871,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.484925,7.7480674
sidharth,All-Rounder,1,7,3,9,0,0,0,8,0,0.9,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.1495867,2.7603412
sidharth,All-Rounder,2,2,6,8,0,0,0,6,0,0.8888888888888888,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.4240668,6.257139
sidharth,All-Rounder,3,3,8,11,0,0,0,7,0,0.9166666666666666,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2089944,6.8749685
sidharth,All-Rounder,4,8,5,9,0,0,0,7,0,0.9,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.830723,4.1057324
sidharth,All-Rounder,5,7,7,12,0,0,0,10,0,0.9230769230769231,0.9090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.112764,5.3020306
sidharth,All-Rounder,6,3,2,5,0,0,0,9,0,0.8333333333333334,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5100214,3.2576396
sidharth,All-Rounder,7,2,3,3,0,0,0,8,0,0.75,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4063,3.449899
simon kibura,Defender,1,0,0,0,0,0,5,13,12,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.916656,12.351367
simon kibura,Defender,2,0,0,0,0,0,7,13,9,0.0,0.5652173913043478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.443241,13.597271
simon kibura,Defender,3,0,0,0,0,0,3,10,6,0.0,0.5882352941176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.813079,13.066526
simon kibura,Defender,4,0,0,0,0,0,8,12,9,0.0,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.643709,13.981582
simon kibura,Defender,5,0,0,0,0,0,5,13,8,0.0,0.5909090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.633566,11.394114
simon kibura,Defender,6,0,0,0,0,0,9,7,5,0.0,0.5384615384615384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.237973,15.455367
simon kibura,Defender,7,0,0,0,0,0,5,9,7,0.0,0.5294117647058824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.752103,13.810085
sinotharan kanesharajah,Defender,1,0,0,0,0,0,4,8,3,0.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.007207,13.775789
sinotharan kanesharajah,Defender,2,0,0,0,0,0,9,10,7,0.0,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.756843,14.591406
sinotharan kanesharajah,Defender,3,0,0,0,0,0,2,8,10,0.0,0.42105263157894735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.542051,12.359855
sinotharan kanesharajah,Defender,4,0,0,0,0,0,4,18,7,0.0,0.6923076923076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.012614,12.084238
sinotharan kanesharajah,Defender,5,0,0,0,0,0,7,18,5,0.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.082185,13.461909
sinotharan kanesharajah,Defender,6,0,0,0,0,0,4,16,12,0.0,0.5517241379310345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.458928,11.501537
sinotharan kanesharajah,Defender,7,0,0,0,0,0,10,12,8,0.0,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.061345,14.519029
sombir,All-Rounder,1,6,5,8,0,0,0,5,0,0.8888888888888888,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.0204926,4.278814
sombir,All-Rounder,2,1,2,6,0,0,0,7,0,0.8571428571428571,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2586055,3.4953318
sombir,All-Rounder,3,6,5,4,0,0,0,9,0,0.8,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.459908,4.0301027
sombir,All-Rounder,4,6,9,5,0,0,0,9,0,0.8333333333333334,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8686137,6.5249414
sombir,All-Rounder,5,5,4,7,0,0,0,3,0,0.875,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.126133,3.9713008
sombir,All-Rounder,6,9,4,8,0,0,0,5,0,0.8888888888888888,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.0983796,2.8889496
sombir,All-Rounder,7,4,4,8,0,0,0,3,0,0.8888888888888888,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.826792,4.1278872
somvir,All-Rounder,1,6,8,5,0,0,0,4,0,0.8333333333333334,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.5050583,6.4007463
somvir,All-Rounder,2,4,7,4,0,0,0,7,0,0.8,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.427078,5.9127955
somvir,All-Rounder,3,5,5,5,0,0,0,8,0,0.8333333333333334,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2868037,4.8890915
somvir,All-Rounder,4,3,5,5,0,0,0,6,0,0.8333333333333334,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.365722,5.186222
somvir,All-Rounder,5,3,4,8,0,0,0,6,0,0.8888888888888888,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8631601,4.2342544
somvir,All-Rounder,6,7,5,6,0,0,0,9,0,0.8571428571428571,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.6984158,4.0966387
somvir,All-Rounder,7,7,3,3,0,0,0,6,0,0.75,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.941711,3.1449795
somvir shekhar,Raider,1,0,0,8,9,0,0,0,0,0.4444444444444444,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1681,-1.7881259
somvir shekhar,Raider,2,0,1,11,7,2,0,0,0,0.5789473684210527,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.551083,-3.0349402
somvir shekhar,Raider,3,0,0,16,11,2,0,0,0,0.5714285714285714,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.862545,-4.0829945
somvir shekhar,Raider,4,0,4,11,6,2,0,0,0,0.6111111111111112,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.554275,-2.8707523
somvir shekhar,Raider,5,0,5,12,4,1,0,0,0,0.7058823529411765,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.492888,-2.007683
somvir shekhar,Raider,6,0,1,15,7,3,0,0,0,0.6521739130434783,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.142005,-5.7406683
somvir shekhar,Raider,7,0,4,12,2,0,0,0,0,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.439574,-1.8262736
sonu jaglan,Defender,1,0,0,0,0,0,7,13,10,0.0,0.5416666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.359632,13.349774
sonu jaglan,Defender,2,0,0,0,0,0,6,14,6,0.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.117575,12.667661
sonu jaglan,Defender,3,0,0,0,0,0,5,23,7,0.0,0.7419354838709677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.523493,12.700449
sonu jaglan,Defender,4,0,0,0,0,0,4,8,9,0.0,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.574668,12.8632345
sonu jaglan,Defender,5,0,0,0,0,0,1,20,8,0.0,0.6896551724137931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.085526,11.729665
sonu jaglan,Defender,6,0,0,0,0,0,2,20,8,0.0,0.6896551724137931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.106513,11.701049
sonu jaglan,Defender,7,0,0,0,0,0,7,13,6,0.0,0.65,Gujarat Fortunegiants,0.0794044665012407,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.74884,8.511744
sonu narwal,Raider,1,0,3,13,8,3,0,0,0,0.5909090909090909,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.063572,-5.5351987
sonu narwal,Raider,2,0,1,11,7,2,0,0,0,0.5789473684210527,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.551322,-3.0197928
sonu narwal,Raider,3,0,4,16,6,1,0,0,0,0.6956521739130435,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.86189,-2.2423744
sonu narwal,Raider,4,0,4,18,8,1,0,0,0,0.6666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.027603,-2.7290828
sonu narwal,Raider,5,0,1,15,11,3,0,0,0,0.5555555555555556,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.531734,-5.3125644
sonu narwal,Raider,6,0,3,15,9,4,0,0,0,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.255469,-6.7451987
sonu narwal,Raider,7,0,4,13,5,1,0,0,0,0.6842105263157895,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.679964,-1.989243
sudhanshu tyagi,Defender,1,0,0,0,0,0,4,13,4,0.0,0.7222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.377991,13.5575695
sudhanshu tyagi,Defender,2,0,0,0,0,0,5,13,6,0.0,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.811162,15.138644
sudhanshu tyagi,Defender,3,0,0,0,0,0,8,9,9,0.0,0.47368421052631576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.345277,14.2488785
sudhanshu tyagi,Defender,4,0,0,0,0,0,7,16,5,0.0,0.7272727272727273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.232372,13.645382
sudhanshu tyagi,Defender,5,0,0,0,0,0,8,15,10,0.0,0.5769230769230769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.133855,13.311778
sudhanshu tyagi,Defender,6,0,0,0,0,0,6,10,12,0.0,0.43478260869565216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.871141,13.008221
sudhanshu tyagi,Defender,7,0,0,0,0,0,6,14,6,0.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.097559,12.708811
sukesh hegde,Defender,1,0,0,0,0,0,4,15,9,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.372189,10.573341
sukesh hegde,Defender,2,0,0,0,0,0,3,15,8,0.0,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6159525,11.203369
sukesh hegde,Defender,3,0,0,0,0,0,3,7,4,0.0,0.5833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8900924,13.497467
sukesh hegde,Defender,4,0,0,0,0,0,6,14,12,0.0,0.5185185185185185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.244078,12.559318
sukesh hegde,Defender,5,0,0,0,0,0,6,14,8,0.0,0.6086956521739131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.038341,12.2240505
sukesh hegde,Defender,6,0,0,0,0,0,2,14,4,0.0,0.7368421052631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.170253,12.205043
sukesh hegde,Defender,7,0,0,0,0,0,3,9,5,0.0,0.6,Bengal Warriors,0.05291970802919708,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.753388,8.768162
sumit,Defender,1,0,0,0,0,0,7,8,12,0.0,0.38095238095238093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.893223,13.249611
sumit,Defender,2,0,0,0,0,0,10,18,7,0.0,0.6923076923076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.510809,13.667971
sumit,Defender,3,0,0,0,0,0,4,10,6,0.0,0.5882352941176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2698956,13.168025
sumit,Defender,4,0,0,0,0,0,6,13,11,0.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.213354,12.632975
sumit,Defender,5,0,0,0,0,0,8,16,4,0.0,0.7619047619047619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.138545,13.937926
sumit,Defender,6,0,0,0,0,0,3,19,11,0.0,0.6129032258064516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.134664,11.431384
sumit,Defender,7,0,0,0,0,0,3,22,8,0.0,0.7096774193548387,U.P. Yoddha,0.12531328320802004,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.653382,8.2312355
sumit malik,Defender,1,0,0,0,0,0,4,12,7,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.686139,9.960382
sumit malik,Defender,2,0,0,0,0,0,1,8,9,0.0,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.117195,12.300883
sumit malik,Defender,3,0,0,0,0,0,5,11,6,0.0,0.6111111111111112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.962644,15.1289835
sumit malik,Defender,4,0,0,0,0,0,11,11,8,0.0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.133565,14.624721
sumit malik,Defender,5,0,0,0,0,0,5,20,11,0.0,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.011499,11.814181
sumit malik,Defender,6,0,0,0,0,0,3,17,10,0.0,0.6071428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.972569,11.358925
sumit malik,Defender,7,0,0,0,0,0,3,9,8,0.0,0.5,Gujarat Fortunegiants,0.03722084367245657,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.803832,8.871769
sumit singh,Defender,1,0,0,0,0,0,2,10,7,0.0,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.722586,12.166187
sumit singh,Defender,2,0,0,0,0,0,3,18,11,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.145562,11.427216
sumit singh,Defender,3,0,0,0,0,0,5,16,9,0.0,0.6153846153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.575972,11.816761
sumit singh,Defender,4,0,0,0,0,0,6,14,6,0.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.120073,12.669672
sumit singh,Defender,5,0,0,0,0,0,6,18,8,0.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.485676,12.271555
sumit singh,Defender,6,0,0,0,0,0,9,9,12,0.0,0.4090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.298501,13.550576
sumit singh,Defender,7,0,0,0,0,0,3,12,11,0.0,0.5,Bengaluru Bulls,0.05504587155963303,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.804628,8.790998
sunil,All-Rounder,1,5,6,7,0,0,0,11,0,0.875,0.9166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.246417,5.36879
sunil,All-Rounder,2,6,5,7,0,0,0,8,0,0.875,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.3270473,4.1840143
sunil,All-Rounder,3,4,5,5,0,0,0,7,0,0.8333333333333334,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.7258744,5.0183854
sunil,All-Rounder,4,10,4,13,0,0,0,5,0,0.9285714285714286,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.1946564,2.98323
sunil,All-Rounder,5,5,2,3,0,0,0,8,0,0.75,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.632349,3.1391807
sunil,All-Rounder,6,9,10,9,0,0,0,7,0,0.9,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.588729,5.9673705
sunil,All-Rounder,7,4,5,9,0,0,0,7,0,0.9,0.875,Haryana Steelers,0.07526881720430108,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8859625,6.890059
sunil hanumanthappa,All-Rounder,1,8,5,11,0,0,0,12,0,0.9166666666666666,0.9230769230769231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.21459,3.7434661
sunil hanumanthappa,All-Rounder,2,5,4,8,0,0,0,5,0,0.8888888888888888,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.1676235,3.9013853
sunil hanumanthappa,All-Rounder,3,7,6,7,0,0,0,3,0,0.875,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.7435703,4.537313
sunil hanumanthappa,All-Rounder,4,4,3,7,0,0,0,9,0,0.875,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.3031006,3.1738324
sunil hanumanthappa,All-Rounder,5,1,6,8,0,0,0,6,0,0.8888888888888888,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2594557,6.2868786
sunil hanumanthappa,All-Rounder,6,12,7,8,0,0,0,12,0,0.8888888888888888,0.9230769230769231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.730215,5.042902
sunil hanumanthappa,All-Rounder,7,2,5,9,0,0,0,8,0,0.9,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1562402,6.3614016
sunil jaipal,Defender,1,0,0,0,0,0,5,15,6,0.0,0.6818181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.468727,13.66432
sunil jaipal,Defender,2,0,0,0,0,0,0,10,9,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.855277,12.064146
sunil jaipal,Defender,3,0,0,0,0,0,2,12,9,0.0,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.870989,11.821563
sunil jaipal,Defender,4,0,0,0,0,0,6,10,6,0.0,0.5882352941176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.12107,14.857931
sunil jaipal,Defender,5,0,0,0,0,0,10,11,5,0.0,0.6470588235294118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.071461,15.138749
sunil jaipal,Defender,6,0,0,0,0,0,4,11,9,0.0,0.5238095238095238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.750327,10.701788
sunil jaipal,Defender,7,0,0,0,0,0,8,9,5,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.190139,15.442672
sunil kumar,All-Rounder,1,3,6,5,0,0,0,6,0,0.8333333333333334,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.8592076,5.8100705
sunil kumar,All-Rounder,2,2,8,11,0,0,0,3,0,0.9166666666666666,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2560234,6.817997
sunil kumar,All-Rounder,3,8,2,6,0,0,0,7,0,0.8571428571428571,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.1673117,2.5519774
sunil kumar,All-Rounder,4,6,6,9,0,0,0,3,0,0.9,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.9645765,5.075234
sunil kumar,All-Rounder,5,10,5,7,0,0,0,9,0,0.875,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.4652977,3.1065357
sunil kumar,All-Rounder,6,4,3,7,0,0,0,15,0,0.875,0.9375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1299467,3.8123367
sunil kumar,All-Rounder,7,6,7,7,0,0,0,6,0,0.875,0.8571428571428571,Gujarat Fortunegiants,0.10421836228287841,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.986055,6.9954815
sunil siddhgavali,Raider,1,0,1,19,7,0,0,0,0,0.7037037037037037,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.293329,-2.5008705
sunil siddhgavali,Raider,2,0,0,14,9,4,0,0,0,0.5833333333333334,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.576393,-7.238986
sunil siddhgavali,Raider,3,0,0,9,6,4,0,0,0,0.5625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.893622,-7.553816
sunil siddhgavali,Raider,4,0,7,12,5,4,0,0,0,0.6666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.002624,-6.3885984
sunil siddhgavali,Raider,5,0,0,14,6,2,0,0,0,0.6666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.267521,-2.9328873
sunil siddhgavali,Raider,6,0,3,16,9,2,0,0,0,0.6153846153846154,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.487176,-3.6106167
sunil siddhgavali,Raider,7,0,2,12,9,5,0,0,0,0.5454545454545454,0.0,Jaipur Pink Panthers,0.019867549668874173,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.682037,-7.361515
sunil subhash lande,Raider,1,0,4,16,6,0,0,0,0,0.6956521739130435,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.967576,-2.2711625
sunil subhash lande,Raider,2,0,3,10,8,1,0,0,0,0.5263157894736842,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.251832,-2.0195694
sunil subhash lande,Raider,3,0,0,15,7,2,0,0,0,0.6521739130434783,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.263935,-3.0092585
sunil subhash lande,Raider,4,0,2,18,5,5,0,0,0,0.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.036403,-7.8043175
sunil subhash lande,Raider,5,0,3,14,13,3,0,0,0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.280118,-5.360318
sunil subhash lande,Raider,6,0,3,9,5,5,0,0,0,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.368028,-7.4976306
sunil subhash lande,Raider,7,0,4,14,5,4,0,0,0,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.758421,-6.841947
sunny,Defender,1,0,0,0,0,0,4,14,9,0.0,0.5833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.338557,10.5442705
sunny,Defender,2,0,0,0,0,0,5,8,5,0.0,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.450524,15.0784645
sunny,Defender,3,0,0,0,0,0,5,13,6,0.0,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.802703,15.141446
sunny,Defender,4,0,0,0,0,0,5,13,2,0.0,0.8125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.990209,14.28175
sunny,Defender,5,0,0,0,0,0,6,8,6,0.0,0.5333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.133182,15.058837
sunny,Defender,6,0,0,0,0,0,5,24,5,0.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.526134,12.758758
sunny,Defender,7,0,0,0,0,0,5,17,7,0.0,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.248148,11.946938
suraj desai,Raider,1,0,3,13,10,3,0,0,0,0.5416666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.621556,-5.4099836
suraj desai,Raider,2,0,3,14,10,2,0,0,0,0.56,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.318141,-3.7586188
suraj desai,Raider,3,0,1,14,4,3,0,0,0,0.7368421052631579,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.207711,-6.115846
suraj desai,Raider,4,0,4,11,6,0,0,0,0,0.6111111111111112,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.215457,-1.8522799
suraj desai,Raider,5,0,2,13,7,3,0,0,0,0.6190476190476191,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.52921,-5.755709
suraj desai,Raider,6,0,2,18,5,2,0,0,0,0.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.839684,-2.546728
suraj desai,Raider,7,0,4,10,8,1,0,0,0,0.5263157894736842,0.0,Telugu Titans,0.10891089108910891,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.529366,0.1216938
surender gill,All-Rounder,1,1,2,8,0,0,0,12,0,0.8888888888888888,0.9230769230769231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.573712,3.3851645
surender gill,All-Rounder,2,6,1,5,0,0,0,5,0,0.8333333333333334,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.516995,2.4715827
surender gill,All-Rounder,3,1,10,5,0,0,0,11,0,0.8333333333333334,0.9166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.00766,6.9893336
surender gill,All-Rounder,4,7,8,7,0,0,0,9,0,0.875,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.2335124,6.118637
surender gill,All-Rounder,5,8,3,9,0,0,0,12,0,0.9,0.9230769230769231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.3340273,2.5277746
surender gill,All-Rounder,6,6,5,9,0,0,0,6,0,0.9,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.0032253,4.4231734
surender gill,All-Rounder,7,8,11,9,0,0,0,9,0,0.9,0.9,U.P. Yoddha,0.09273182957393483,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9671316,6.968652
surender nada,Defender,1,0,0,0,0,0,3,9,4,0.0,0.6428571428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.894874,13.258991
surender nada,Defender,2,0,0,0,0,0,5,12,13,0.0,0.46153846153846156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.90645,12.544078
surender nada,Defender,3,0,0,0,0,0,8,16,11,0.0,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.984743,13.073671
surender nada,Defender,4,0,0,0,0,0,11,21,11,0.0,0.6363636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.296946,13.43357
surender nada,Defender,5,0,0,0,0,0,15,13,7,0.0,0.6190476190476191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.199558,14.848681
surender nada,Defender,6,0,0,0,0,0,6,18,8,0.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.454853,12.293234
surender nada,Defender,7,0,0,0,0,0,7,16,11,0.0,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.742755,12.833109
surender singh,Defender,1,0,0,0,0,0,6,13,6,0.0,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.172643,12.640994
surender singh,Defender,2,0,0,0,0,0,3,11,10,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.414779,11.982666
